nom_estacio,data,hour,NO2,has_null
Sants,2013-01-20,24,44.67616787561224,False
Sants,2013-01-21,1,29.73924781917041,False
Sants,2013-01-21,2,44.73924781917041,False
Sants,2013-01-21,3,36.73924781917041,False
Sants,2013-01-21,4,32.73924781917041,False
Sants,2013-01-21,5,32.73924781917041,False
Sants,2013-01-21,6,34.73924781917041,False
Sants,2013-01-21,7,60.739247819170416,False
Sants,2013-01-21,8,49.73924781917041,False
Sants,2013-01-21,9,71.73924781917042,False
Sants,2013-01-21,10,69.73924781917042,False
Sants,2013-01-21,11,46.73924781917041,False
Sants,2013-01-21,12,35.73924781917041,False
Sants,2013-01-21,13,39.73924781917041,False
Sants,2013-01-21,14,48.73924781917041,False
Sants,2013-01-21,15,39.73924781917041,False
Sants,2013-01-21,16,32.73924781917041,False
Sants,2013-01-21,17,31.73924781917041,False
Sants,2013-01-21,18,30.73924781917041,False
Sants,2013-01-21,19,28.73924781917041,False
Sants,2013-01-21,20,31.73924781917041,False
Sants,2013-01-21,21,26.73924781917041,False
Sants,2013-01-21,22,29.73924781917041,False
Sants,2013-01-21,23,32.73924781917041,False
Sants,2013-01-21,24,31.73924781917041,False
Sants,2013-01-22,1,12.425275999099426,False
Sants,2013-01-22,2,16.425275999099426,False
Sants,2013-01-22,3,8.425275999099426,False
Sants,2013-01-22,4,2.4252759990994264,False
Sants,2013-01-22,5,3.4252759990994264,False
Sants,2013-01-22,6,12.425275999099426,False
Sants,2013-01-22,7,18.425275999099423,False
Sants,2013-01-22,8,41.42527599909943,False
Sants,2013-01-22,9,52.42527599909943,False
Sants,2013-01-22,10,43.42527599909943,False
Sants,2013-01-22,11,44.42527599909943,False
Sants,2013-01-22,12,20.425275999099423,False
Sants,2013-01-22,13,15.425275999099426,False
Sants,2013-01-22,14,21.425275999099423,False
Sants,2013-01-22,15,18.425275999099423,False
Sants,2013-01-22,16,16.425275999099426,False
Sants,2013-01-22,17,14.425275999099426,False
Sants,2013-01-22,18,37.42527599909943,False
Sants,2013-01-22,19,56.42527599909943,False
Sants,2013-01-22,20,53.42527599909943,False
Sants,2013-01-22,21,67.42527599909943,False
Sants,2013-01-22,22,69.42527599909943,False
Sants,2013-01-22,23,66.42527599909943,False
Sants,2013-01-22,24,35.425275999099426,False
